"variablename1","gpi","year","corall","obsall","cor001.060","cor011.070","cor021.080","cor031.090","cor041.100","cor051.110","cor061.120","cor071.130","cor081.140","cor091.150","cor101.163","category"
"Popular referendum index ","Internal Peace",2018,-0.193384225674375,161,-0.0594317527704501,-0.184077188140653,-0.162873697439572,0.0139869599548281,-0.17988856534279,0.06471916945933,-0.0476606069012568,-0.153708852135393,-0.210578720639498,0.357378338824891,0.0864651059251304,"pp-wfg"
"Population (total) ","Internal Peace",2018,0.0893410571675028,161,0.144304355456189,0.0689426569054875,-0.0259008620694901,-0.086065166565408,0.110614079935562,0.0904367652790775,0.0634724185873935,0.135439353204616,0.0155620505653357,-0.0267460449535037,0.000238384506250312,"other"
"Population (WEO) ","Internal Peace",2018,0.103046013962219,157,0.146764837316325,0.0691314676925601,-0.01970865476458,-0.0819487836649731,0.112638332615717,0.0845501736227606,0.0711735432158006,0.140578929440167,0.0187840342185399,-0.0190346623779938,0.023689752540454,"pp-sbe"
"Population ages 0-14 (% of total population) ","Internal Peace",2018,0.575645655568942,160,0.532671865115145,0.576648919330718,0.533417124751388,0.405496383464559,0.199073484549948,0.10948553644087,0.0375791791461355,0.0264532088614823,0.214328434267339,-0.0225691418868797,0.261090314976068,"other"
"Population ages 0-14, female ","Internal Peace",2018,0.167162209535794,160,0.227668318805892,0.176260338024448,0.0558085255763457,-0.0146370033762907,0.117512169703646,0.0881598460266185,0.0733981262776751,0.175271032384074,0.0669403478540662,0.0262460601425146,0.0402585989986572,"other"
"Population ages 0-14, female (% of female population) ","Internal Peace",2018,0.565274241048415,160,0.556760615435584,0.568226180067131,0.501790845091036,0.331944681067241,0.167459953726855,0.0812179457595808,0.0539711341188918,0.051561526619153,0.240006374017355,-0.0287964221111373,0.2519449198815,"other"
"Population ages 0-14, male ","Internal Peace",2018,0.158880003353945,160,0.226780724932016,0.172980028236014,0.0524539378368225,-0.0194121703257568,0.120124255335371,0.0908425463508858,0.0698354690472063,0.171780678398368,0.0610662129172592,0.0192284163157479,0.0348780931422157,"other"
"Population ages 0-14, male (% of male population) ","Internal Peace",2018,0.575314187868152,160,0.505794486500179,0.57112756110175,0.533797615304095,0.431749824588035,0.220773687603302,0.123815873757554,0.0192000373323206,0.00965067843061232,0.192915835073271,-0.0166023646239673,0.265028228490863,"other"
"Population ages 0-14, total ","Internal Peace",2018,0.162821588663632,160,0.227221061099033,0.174590067148619,0.0540976828345918,-0.0170647541310347,0.118923308429166,0.0896013455877601,0.0715038970677199,0.173436964030218,0.0638400936939977,0.0225424462297246,0.0374394801664832,"other"
"Population ages 00-04, female ","Internal Peace",2018,0.18325097415762,160,0.234776934317713,0.187917729067061,0.0679140813278374,-0.00425091294406041,0.120895361595982,0.088395239766377,0.073263496690705,0.16928656984963,0.0657425393583286,0.0322313128794392,0.0573748694323643,"other"
"Population ages 00-04, female (% of female population) ","Internal Peace",2018,0.550099054870201,160,0.555327743053069,0.565101539773727,0.500261927187573,0.334417681571877,0.167701540243582,0.0857831438496417,0.0734016646658198,0.0360480904537766,0.229034886530479,-0.0356505390308523,0.213938169322307,"other"
"Population ages 00-04, male ","Internal Peace",2018,0.175504537347261,160,0.234162479102075,0.185196085895394,0.0644687755496327,-0.00826588337347507,0.122731233358144,0.0910331767360675,0.0704581638586159,0.166723451208825,0.0606787323973538,0.0265416867901346,0.051970409060322,"other"
"Population ages 00-04, male (% of male population) ","Internal Peace",2018,0.561456156236284,160,0.513419314982605,0.569543677678216,0.532517868689349,0.429403060192071,0.220492356068822,0.123120937642936,0.0429959729497856,0.00188796479423085,0.191913547620507,-0.0227281420214229,0.22737907425203,"other"
"Population ages 05-09, female ","Internal Peace",2018,0.16660287361224,160,0.228046603865267,0.175939361632015,0.0536685093775617,-0.0157622417636397,0.117388274138898,0.088520283104907,0.0721439313403579,0.174441620681892,0.0660327955402066,0.025855472395095,0.0404890920446407,"other"
"Population ages 05-09, female (% of female population) ","Internal Peace",2018,0.56524102378794,160,0.554408819064211,0.564401936609854,0.498758341813716,0.327168465433491,0.167872417475248,0.0722134512419947,0.0538978781687856,0.051275896528204,0.236205680498574,-0.0297929238578778,0.26048762894321,"other"
"Population ages 05-09, male ","Internal Peace",2018,0.158144815366925,160,0.227285525852669,0.172866303710833,0.0502913256942778,-0.0211141412553804,0.120069317250682,0.0913373155952021,0.0684766912898266,0.170281916517359,0.0595764965458704,0.0180402940102669,0.0352341428182965,"other"
"Population ages 05-09, male (% of male population) ","Internal Peace",2018,0.57589990169332,160,0.504933068025385,0.57029244188036,0.535775960082451,0.431189149681555,0.221830091761196,0.113357206491068,0.0165993634906125,0.00682213745106618,0.188204745061547,-0.01776503939939,0.274159388397042,"other"
"Population ages 10-14, female ","Internal Peace",2018,0.151470562593282,160,0.219670670939488,0.164123626886758,0.0454313033319055,-0.0240943057751291,0.114033996494961,0.0874948421819426,0.074785699581498,0.18160559764799,0.0688934629080428,0.0208376599022542,0.0237066394972666,"other"
"Population ages 10-14, female (% of female population) ","Internal Peace",2018,0.571569138263733,160,0.544174500805112,0.563559838241682,0.496145567256172,0.323537071106433,0.160926357103075,0.0816229704641672,0.0233444836566335,0.0722650903609209,0.247187863163492,-0.0147799622305695,0.288769825007282,"other"
"Population ages 10-14, male ","Internal Peace",2018,0.143131277556199,160,0.218463073083232,0.160172832366087,0.0422826641802772,-0.0289789269982191,0.117462411984574,0.090095451518904,0.0705605112294556,0.177847619404839,0.06282230247575,0.0134388696418677,0.0184506756799308,"other"
"Population ages 10-14, male (% of male population) ","Internal Peace",2018,0.577086849906902,160,0.480216279127216,0.560603316750608,0.520423171954674,0.421162378465589,0.211914631573444,0.131199287476197,-0.0141174577095335,0.0239955405809387,0.187054080552812,-0.00425334175508679,0.298579624477025,"other"
"Population ages 15-19, female ","Internal Peace",2018,0.138721149661619,160,0.208081337541473,0.146260355552665,0.037147508817615,-0.0311957030747011,0.11292489842376,0.0868681361404599,0.0789158514646042,0.180809456411228,0.0638923577033536,0.014060014702107,0.0117964802374195,"other"
"Population ages 15-19, female (% of female population) ","Internal Peace",2018,0.569612161763174,160,0.516013987548923,0.555189694603329,0.510012397140218,0.348869115141719,0.165856405261506,0.110931944019749,0.0537430894727324,0.106892283721803,0.228909387586644,-0.0107251141464316,0.233728977165004,"other"
"Population ages 15-19, male ","Internal Peace",2018,0.130909001285664,160,0.206175436670441,0.141328356979491,0.0338055167061575,-0.0369535034767794,0.115982433784973,0.0889568489073059,0.0747714299044487,0.178929206389417,0.0600585654901644,0.00856900016274577,0.00646563399584206,"other"
"Population ages 15-19, male (% of male population) ","Internal Peace",2018,0.565593345238566,160,0.438428553518521,0.536547804312946,0.51685185168629,0.420809280315135,0.222208843455233,0.173120552593233,0.00779891841820613,0.0517271818144383,0.161789628544531,-0.0029803347704808,0.236628717083303,"other"
"Population ages 15-64 (% of total population) ","Internal Peace",2018,-0.354743927531061,160,-0.0306183485452648,-0.226108845519704,-0.336961891126895,-0.358191239861871,-0.160140250985297,-0.0795229865450017,0.060498967825569,0.0979734992030787,-0.181474727393994,-0.0231401259050688,-0.294121975088649,"other"
"Population ages 15-64, female ","Internal Peace",2018,0.0833686670265983,160,0.151833736624425,0.0643992933980934,-0.0273139138508176,-0.085857128647099,0.11177354517544,0.0984797785099452,0.0690993585991235,0.132025929391296,0.00744416965529819,-0.0363248956197418,-0.0149752511919673,"other"
"Population ages 15-64, female (% of female population) ","Internal Peace",2018,-0.310815502715645,160,-0.0506620646919229,-0.180877537793762,-0.262096533813631,-0.239179786244269,-0.104280149652729,-0.0275716231872496,0.0687968737746824,0.0987576099613563,-0.213788220748109,-0.035769141261071,-0.30485535171662,"other"
"Population ages 15-64, male ","Internal Peace",2018,0.0788643612923559,160,0.152689168544034,0.0606027355560231,-0.0330329620487947,-0.100928772500307,0.112494817731038,0.0981345409422922,0.0681356836351964,0.134244075775321,0.00861350664298653,-0.0397376689420925,-0.0195528470646911,"other"
"Population ages 15-64, male (% of male population) ","Internal Peace",2018,-0.384531539517486,160,-0.0510727927048161,-0.276439853206261,-0.385023870123219,-0.408535599424258,-0.191902159309786,-0.101832779839735,0.0500556313927208,0.0818987472120518,-0.159776191759498,-0.00996549122451487,-0.277497318693765,"other"
"Population ages 15-64, total ","Internal Peace",2018,0.0810506521158496,160,0.152280854033995,0.0624989939642199,-0.0301923709779577,-0.0934511478766948,0.112146500913803,0.0983037559167429,0.0686063934050705,0.133180543268055,0.00805035187734218,-0.038092440529504,-0.017357402640226,"other"
"Population ages 20-24, female ","Internal Peace",2018,0.123969536619089,160,0.196571237973023,0.121136252178298,0.0171808260768633,-0.0475292781656014,0.111205414700234,0.0932984977620964,0.0806143784050952,0.172581965152441,0.0505558875902781,0.00266785526239372,0.000970042338539209,"other"
"Population ages 20-24, female (% of female population) ","Internal Peace",2018,0.527926612502634,160,0.46054353021358,0.527565710189805,0.472163154432494,0.344517813853769,0.197925851157754,0.128910298875109,0.134374506105494,0.159783778120718,0.13534629050497,-0.0940954027748113,0.0785430407732634,"other"
"Population ages 20-24, male ","Internal Peace",2018,0.116385887060478,160,0.196358779390579,0.115319971408706,0.0113278100391398,-0.0610464585415723,0.112636134106261,0.0938023206715218,0.076636894358546,0.172007574175611,0.0490424923372746,-0.00234078927615298,-0.00401908400755273,"other"
"Population ages 20-24, male (% of male population) ","Internal Peace",2018,0.501857762358099,160,0.436858926999809,0.507874474199013,0.437031286754415,0.311329822030487,0.248119146147125,0.168354696668148,0.0617174438500404,0.0684539348999151,0.0787374882235688,-0.11049284313775,0.0871170479734148,"other"
"Population ages 25-29, female ","Internal Peace",2018,0.104206769825255,160,0.186926184893831,0.100310548643963,-0.00403574640376637,-0.0667735630845604,0.118524533120165,0.102309801637986,0.0738867091181462,0.145306295979061,0.021162852642015,-0.0232209726967,-0.00920644050161021,"other"
"Population ages 25-29, female (% of female population) ","Internal Peace",2018,0.314154536165841,160,0.378602293059299,0.368115483559045,0.211039101194824,0.0763515455999083,0.158779090463617,0.0660801343237573,0.254586082693496,0.256128732677602,-0.0621482472558051,-0.173348832959961,-0.2608640544223,"other"
"Population ages 25-29, male ","Internal Peace",2018,0.0981822836929611,160,0.190015720497481,0.0936483463127933,-0.0140615145711831,-0.0904504780024031,0.117543390694271,0.101426704697828,0.0715776873626481,0.147550811831785,0.0229535641245576,-0.0258403977204242,-0.0134084687904199,"other"
"Population ages 25-29, male (% of male population) ","Internal Peace",2018,0.133545495830171,160,0.30225402625114,0.204217930593275,0.0292814709327393,-0.132187634110724,0.030045012121514,-0.0900422657967548,0.125080866189279,0.203744851697468,0.02789367809403,-0.112446884339481,-0.20421146762326,"other"
"Population ages 30-34, female ","Internal Peace",2018,0.0902902576172403,160,0.174961343756211,0.0837236943948396,-0.0178304923435409,-0.0803878097107485,0.121796575255988,0.10196438446897,0.0734953247687905,0.131518500684008,0.00635408942008923,-0.0382802336552794,-0.0185278470238008,"other"
"Population ages 30-34, female (% of female population) ","Internal Peace",2018,0.0412941182672872,160,0.278535665652518,0.142874966854263,-0.0144876306930483,-0.153690076289797,0.0334177124052589,0.0168919636999761,0.227544708729339,0.154750152022809,-0.162014281249773,-0.171419137666708,-0.31494552161231,"other"
"Population ages 30-34, male ","Internal Peace",2018,0.0858690175511959,160,0.178730749871234,0.0771925256185838,-0.0298948356510354,-0.108309007385694,0.11998227674082,0.101161369649277,0.0726370219565653,0.135847527960901,0.00982210218162516,-0.039065186739647,-0.0225035408275308,"other"
"Population ages 30-34, male (% of male population) ","Internal Peace",2018,-0.043487228221955,160,0.256014191097691,0.0696794304247456,-0.0818547308338965,-0.240906208332363,-0.0916393479292239,-0.137345036489268,0.130866793854901,0.17069077498745,-0.00702709992444776,-0.0694083861853785,-0.223911299502019,"other"
"Population ages 35-39, female ","Internal Peace",2018,0.0878077232347132,160,0.160961331053775,0.0710794671672417,-0.0286586231297265,-0.092286071768734,0.106196308779962,0.092723092108259,0.0834141818376578,0.151858610150136,0.0197772668783848,-0.0266677884426299,-0.0236745675997763,"other"
"Population ages 35-39, female (% of female population) ","Internal Peace",2018,-0.189743397593407,160,0.125677827982811,-0.0899235037500838,-0.246832623198815,-0.315470508729254,-0.128274301085295,0.0295087816944516,0.196846718880469,0.167067382658629,-0.205523601488617,-0.133892609574557,-0.311800378275082,"other"
"Population ages 35-39, male ","Internal Peace",2018,0.0831989952244199,160,0.163455277862347,0.0653918235841087,-0.0395650324879772,-0.116481534093588,0.104915631175436,0.0919653839088188,0.0836488240609535,0.155292505831055,0.022232292783562,-0.0287645167080119,-0.0282134219093928,"other"
"Population ages 35-39, male (% of male population) ","Internal Peace",2018,-0.226133674243919,160,0.136700492484301,-0.13686595976671,-0.287853799473881,-0.38427943369932,-0.224185682194744,-0.0745915615619026,0.174571445385131,0.169396559330063,-0.0941854120476598,-0.0763315415746095,-0.273542334044036,"other"
"Population ages 40-44, female ","Internal Peace",2018,0.0707249918270528,160,0.13849768243243,0.0555687875071736,-0.0430454112670679,-0.101999240497851,0.110157986904043,0.0959732266046233,0.0701079800842697,0.126614199692101,-0.0015609076020196,-0.0457980068916091,-0.0250145817273871,"other"
"Population ages 40-44, female (% of female population) ","Internal Peace",2018,-0.395126065489771,160,-0.138734350847475,-0.340216580503568,-0.47652172260546,-0.412769134053961,-0.265672192659777,-0.0723775914779134,0.108140724699878,0.145971653756043,-0.168267077503285,0.0193576877883306,-0.246286535367183,"other"
"Population ages 40-44, male ","Internal Peace",2018,0.0663876689333718,160,0.139831204544486,0.0505616499956719,-0.0531869732742521,-0.123009260701027,0.110028987119276,0.0951152343182754,0.0706863430185518,0.127896034484112,-0.000867760386942282,-0.0494105815344308,-0.0297855236484501,"other"
"Population ages 40-44, male (% of male population) ","Internal Peace",2018,-0.40132614558821,160,-0.084023814944902,-0.351949798947783,-0.498866670445102,-0.493369434589497,-0.322202214078002,-0.107581761460214,0.126339285394056,0.121319531171023,-0.116033008365497,0.0233982294694338,-0.238070563976521,"other"
"Population ages 45-49, female ","Internal Peace",2018,0.0512031010541748,160,0.116675275451903,0.0319728549296027,-0.0536125427592793,-0.108053449553586,0.117889531984683,0.100825808098685,0.0583339282111168,0.0914354431483992,-0.0275256693424498,-0.0705645953939415,-0.0280234278542897,"other"
